"folder","experiment_ID","counts_file","sampling","temp","media","who_counted","number_of_colors","time","strain","growth","first","last"
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,1,9
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,4,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,5,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,10,15
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",5,12,22
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",5,13,22
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,5,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,3,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,7,12
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,3,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,5,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,6,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,5,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",6,13,23
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,9,11
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,6,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,6,16
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,2,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,5,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,11,18
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,5,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,3,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,4,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,1,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,7,9
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,6,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,10,11
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,8,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,10,13
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,5,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,13,21
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,2,4
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,4,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,6,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",5,12,21
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,5,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,6,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,3,11
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,7,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",3,13,17
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,7,7
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,1,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,8,10
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,5,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,6,6
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",5,14,25
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,20,25
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,3,3
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",2,5,8
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",6,13,24
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",1,3,5
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",4,1,9
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,2,2
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,1,1
"2015-03-15_recovery_from_37C","exp031515","~/git/budscar_counts/exp031515_colin2.csv","random","35.5C","YPD","CM",2,"6","1523",0,5,5
