"","fn","temp","rep","row","col","Strain","PMY","maxGrowth","pointOfMaxGrowthRate","maxOD"
"893","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"A",9,"YJM1381",1553,4.6261972075321e-05,65,1.557
"894","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"A",10,"YJM1400",1561,4.33141673025243e-05,139,1.644
"895","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"A",11,"YJM1434",1569,5.93064235473275e-05,139,1.698
"896","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"A",12,"YJM1477",1577,5.76729840431707e-05,12,1.709
"897","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",1,"YJM189",1490,5.24894159264704e-05,18,1.689
"898","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",2,"YJM326",1498,4.30162701549861e-05,33,1.642
"899","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",3,"YJM554",1506,5.65204845616068e-05,170,1.663
"900","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",4,"YJM969",1514,1.43350766367428e-05,85,1.628
"901","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",5,"YJM993",1522,4.15571843167879e-05,91,1.66
"902","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",6,"YJM1199",1530,4.02581557975921e-05,12,1.648
"903","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",7,"YJM1273",1538,5.58106015788132e-05,79,1.617
"904","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",8,"YJM1332",1546,6.01624132942038e-05,44,1.637
"905","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",9,"YJM1383",1554,2.18841097060508e-05,39,1.638
"906","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",10,"YJM1401",1562,6.50525537451621e-05,114,1.66
"907","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",11,"YJM1439",1570,4.21156984716937e-05,100,1.575
"908","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"B",12,"YJM1478",1578,4.20697100938908e-06,102,0.314
"909","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",1,"YJM193",1491,5.73905828930167e-05,60,1.744
"910","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",2,"YJM428",1499,4.33539882875615e-05,14,1.808
"911","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",3,"YJM555",1507,5.89894080410427e-05,15,1.832
"912","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",4,"YJM972",1515,1.13639669590546e-05,177,1.382
"913","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",5,"YJM996",1523,2.06795413659439e-05,66,1.647
"914","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",6,"YJM1202",1531,4.7264378820557e-05,15,1.672
"915","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",7,"YJM1281",1539,5.80509289010709e-05,33,1.641
"916","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",8,"YJM1336",1547,5.15688740629074e-05,125,1.642
"917","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",9,"YJM1385",1555,4.19764184481635e-05,111,1.193
"918","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",10,"YJM1402",1563,5.74435294298832e-05,40,1.602
"919","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",11,"YJM1443",1571,6.01040670807121e-05,16,1.644
"920","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"C",12,"YJM1479",1579,3.45417699390037e-05,85,1.548
"921","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",1,"YJM195",1492,5.5337964364503e-05,20,1.702
"922","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",2,"YJM450",1500,5.79105764380415e-05,122,1.681
"923","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",3,"YJM627",1508,4.50323849981839e-05,103,1.718
"924","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",4,"YJM975",1516,5.91475973588534e-05,62,1.662
"925","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",5,"YJM1077",1524,1.76317533289527e-05,65,1.508
"926","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",6,"YJM1208",1532,5.96834621498349e-05,78,1.676
"927","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",7,"YJM1290",1540,2.52464117393518e-06,35,0.208
"928","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",8,"YJM1338",1548,5.59322352827111e-05,88,1.675
"929","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",9,"YJM1386",1556,6.08512060710197e-05,83,1.645
"930","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",10,"YJM1415",1564,4.83335310246139e-05,54,1.636
"931","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",11,"YJM1444",1572,5.32894353581574e-05,7,1.668
"932","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"D",12,"YJM1552",1587,5.7215729140767e-05,93,1.67
"933","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",1,"YJM244",1493,6.26109342563243e-05,54,1.662
"934","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",2,"YJM451",1501,3.96091775449409e-05,38,1.706
"935","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",3,"YJM681",1509,6.25906902371426e-05,74,1.719
"936","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",4,"YJM978",1517,5.99278148205345e-05,131,1.64
"937","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",5,"YJM1078",1525,5.65716504188991e-05,117,1.656
"938","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",6,"YJM1242",1533,5.10713159310654e-05,47,1.703
"939","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",7,"YJM1293",1541,5.70234726199095e-05,134,1.646
"940","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",8,"YJM1341",1549,5.6450000600804e-05,152,1.664
"941","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",9,"YJM1387",1557,5.36530046961604e-05,43,1.596
"942","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",10,"YJM1417",1565,5.87449313771926e-05,172,1.625
"943","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",11,"YJM1447",1573,5.64829961433283e-05,84,1.662
"944","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"E",12,"YJM1552",1587,3.97555989966248e-05,98,1.624
"945","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",1,"YJM248",1494,5.99010957889419e-05,98,1.676
"946","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",2,"YJM453",1502,4.66731925905298e-05,2,1.695
"947","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",3,"YJM682",1510,4.57714921738947e-05,93,1.706
"948","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",4,"YJM981",1518,5.2002241096951e-05,85,1.636
"949","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",5,"YJM1083",1526,3.63157580917288e-05,32,1.649
"950","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",6,"YJM1244",1534,4.62415457310917e-05,120,1.639
"951","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",7,"YJM1304",1542,6.12801005299625e-05,164,1.561
"952","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",8,"YJM1342",1550,5.54765514793986e-05,146,1.638
"953","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",10,"YJM1418",1566,5.10836016151229e-05,87,1.629
"954","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"F",11,"YJM1450",1574,4.87405600218351e-05,50,1.605
"955","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",1,"YJM270",1495,4.30962712245694e-06,79,0.446
"956","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",2,"YJM456",1503,5.64856313242491e-05,143,1.687
"957","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",3,"YJM683",1511,5.5602528384009e-05,128,1.639
"958","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",4,"YJM984",1519,4.54276702180417e-05,67,1.629
"959","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",5,"YJM1129",1527,5.25200195869881e-05,104,1.641
"960","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",6,"YJM1248",1535,4.21695520195813e-05,62,1.657
"961","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",7,"YJM1307",1543,5.06897408641989e-05,146,1.681
"962","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",8,"YJM1355",1551,1.82895076427486e-05,166,0.661
"963","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",9,"YJM1389",1559,4.54883068123391e-05,64,1.656
"964","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",11,"YJM1460",1575,5.3559725991757e-05,63,1.616
"965","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"G",12,"YJM1526",1583,5.77673938454327e-05,44,1.648
"966","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",1,"YJM271",1496,4.59190705226824e-05,80,1.575
"967","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",2,"YJM470",1504,4.77943998960331e-05,55,1.753
"968","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",3,"YJM689",1512,5.35089655409356e-05,152,1.712
"969","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",4,"YJM987",1520,9.94012831332897e-06,174,1.226
"970","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",5,"YJM1133",1528,5.94457552248203e-05,133,1.757
"971","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",7,"YJM1311",1544,5.12674722284397e-05,169,1.568
"972","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",8,"YJM1356",1552,5.96302327917351e-05,50,1.705
"973","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",9,"YJM1399",1560,5.73546875379635e-05,142,1.677
"974","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",10,"YJM1433",1568,3.48602468102278e-05,50,1.539
"975","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",11,"YJM1463",1576,4.69650814565692e-05,17,1.662
"976","2015_screening_for_TS/20150121_35half_rep3.asc",35.5,3,"H",12,"YJM1527",1584,5.59928932620028e-05,178,1.671
"977","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",1,"YJM145",1489,5.4328873992731e-05,134,1.662
"978","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",2,"YJM320",1497,5.27324591470902e-05,91,1.716
"979","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",3,"YJM541",1505,5.39610636932581e-05,34,1.687
"980","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",4,"YJM693",1513,2.87411449793256e-05,35,1.238
"981","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",5,"YJM990",1521,3.27063131567949e-05,134,1.73
"982","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",6,"YJM1190",1529,5.31110965483742e-05,117,1.44
"983","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",7,"YJM1252",1537,4.79164674864826e-05,10,1.624
"984","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",8,"YJM1326",1545,5.08657531937998e-05,141,1.717
"985","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",9,"YJM1381",1553,2.5204494612297e-05,80,1.288
"986","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",10,"YJM1400",1561,3.42725465298988e-05,129,1.566
"987","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",11,"YJM1434",1569,4.26821396798409e-05,6,1.662
"988","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"A",12,"YJM1477",1577,4.16880849007449e-05,168,1.658
"989","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",1,"YJM189",1490,5.21037610156373e-05,148,1.72
"990","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",2,"YJM326",1498,3.95875859911929e-05,88,1.713
"991","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",3,"YJM554",1506,4.47227540440381e-05,30,1.729
"992","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",4,"YJM969",1514,7.96858295376348e-06,159,0.241
"993","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",5,"YJM993",1522,4.09792797908305e-05,28,1.666
"994","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",6,"YJM1199",1530,4.46600230395403e-05,95,1.647
"995","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",7,"YJM1273",1538,5.64271069951772e-05,46,1.633
"996","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",8,"YJM1332",1546,3.33817741632374e-05,178,0.747
"997","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",9,"YJM1383",1554,3.69021735532299e-06,160,0.245
"998","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",10,"YJM1401",1562,5.41129783441833e-05,26,1.636
"999","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",11,"YJM1439",1570,3.11033895796188e-05,100,1.482
"1000","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"B",12,"YJM1478",1578,1.13436743982145e-06,34,0.142
"1001","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",1,"YJM193",1491,5.65647894140825e-05,153,1.762
"1002","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",2,"YJM428",1499,3.28142200907088e-05,159,1.804
"1003","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",3,"YJM555",1507,5.31456171997247e-05,68,1.851
"1004","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",4,"YJM972",1515,6.1428480191283e-06,129,0.393
"1005","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",5,"YJM996",1523,2.58167826874737e-06,33,0.254
"1006","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",6,"YJM1202",1531,4.00657562117415e-05,78,1.69
"1007","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",7,"YJM1281",1539,5.74495607380582e-05,67,1.647
"1008","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",8,"YJM1336",1547,4.84721421241527e-05,73,1.639
"1009","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",9,"YJM1385",1555,1.47892514812031e-05,83,0.591
"1010","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",10,"YJM1402",1563,5.3490740837361e-05,115,1.695
"1011","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",11,"YJM1443",1571,5.78682016996249e-05,54,1.647
"1012","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"C",12,"YJM1479",1579,3.34245367589145e-05,143,1.474
"1013","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",1,"YJM195",1492,5.11445348278539e-05,95,1.7
"1014","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",2,"YJM450",1500,5.72216844394472e-05,151,1.724
"1015","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",3,"YJM627",1508,3.48259742359607e-05,15,1.759
"1016","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",4,"YJM975",1516,5.59564593541633e-05,140,1.752
"1017","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",5,"YJM1077",1524,2.50724164632975e-05,169,1.327
"1018","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",6,"YJM1208",1532,5.76485848734214e-05,87,1.672
"1019","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",7,"YJM1290",1540,1.09934844393794e-06,16,0.139
"1020","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",8,"YJM1338",1548,5.19823317959031e-05,124,1.67
"1021","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",9,"YJM1386",1556,5.84487340961194e-05,111,1.644
"1022","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",10,"YJM1415",1564,5.56550087719865e-05,117,1.647
"1023","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",11,"YJM1444",1572,4.86562873088645e-05,121,1.67
"1024","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"D",12,"YJM1552",1587,3.81201304040833e-05,121,1.653
"1025","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",1,"YJM244",1493,5.88427584230419e-05,112,1.686
"1026","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",2,"YJM451",1501,4.09490440746481e-05,82,1.664
"1027","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",3,"YJM681",1509,5.85020594175057e-05,153,1.714
"1028","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",4,"YJM978",1517,5.70590760329928e-05,110,1.654
"1029","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",5,"YJM1078",1525,5.35337847044156e-05,152,1.677
"1030","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",6,"YJM1242",1533,4.95720208937415e-05,74,1.679
"1031","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",7,"YJM1293",1541,5.35955723467108e-05,157,1.641
"1032","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",8,"YJM1341",1549,5.33009224316169e-05,134,1.649
"1033","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",9,"YJM1387",1557,5.17987895060456e-05,78,1.624
"1034","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",10,"YJM1417",1565,5.63273200561595e-05,124,1.64
"1035","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",11,"YJM1447",1573,2.79083419488755e-05,137,1.612
"1036","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"E",12,"YJM1552",1587,3.59158193461452e-05,43,1.621
"1037","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",1,"YJM248",1494,5.37706043705788e-05,132,1.701
"1038","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",2,"YJM453",1502,3.73593192310987e-05,155,1.594
"1039","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",3,"YJM682",1510,3.55924895186941e-05,148,1.7
"1040","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",4,"YJM981",1518,3.5736940037581e-05,91,1.647
"1041","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",5,"YJM1083",1526,3.39018743993999e-05,69,1.664
"1042","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",6,"YJM1244",1534,4.687842272921e-05,173,1.653
"1043","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",7,"YJM1304",1542,4.91273957862798e-05,44,1.571
"1044","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",8,"YJM1342",1550,4.82873426241401e-05,175,1.636
"1045","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",10,"YJM1418",1566,4.70122367096243e-05,156,1.634
"1046","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"F",11,"YJM1450",1574,4.80464731198954e-05,86,1.63
"1047","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",1,"YJM270",1495,8.58464345355984e-07,82,0.083
"1048","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",2,"YJM456",1503,5.36285705143026e-05,147,1.711
"1049","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",3,"YJM683",1511,5.51630758741985e-05,9,1.655
"1050","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",4,"YJM984",1519,4.20710590348894e-05,60,1.652
"1051","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",5,"YJM1129",1527,4.31523070051879e-05,113,1.656
"1052","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",6,"YJM1248",1535,2.6370398178982e-05,40,0.612
"1053","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",7,"YJM1307",1543,3.88220503396726e-05,52,1.669
"1054","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",8,"YJM1355",1551,3.16812786010637e-07,49,0.114
"1055","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",9,"YJM1389",1559,4.02805247777016e-05,115,1.693
"1056","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",11,"YJM1460",1575,4.22056663304129e-05,92,1.663
"1057","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"G",12,"YJM1526",1583,5.37385246745783e-05,14,1.639
"1058","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",1,"YJM271",1496,2.39845550241884e-05,15,1.431
"1059","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",2,"YJM470",1504,4.44576177620963e-05,151,1.744
"1060","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",3,"YJM689",1512,4.61323001168798e-05,46,1.732
"1061","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",4,"YJM987",1520,1.91558529685553e-06,95,0.24
"1062","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",5,"YJM1133",1528,5.37951230061685e-05,149,1.736
"1063","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",7,"YJM1311",1544,4.72842951448358e-05,67,1.355
"1064","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",8,"YJM1356",1552,5.22307615111711e-05,175,1.7
"1065","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",9,"YJM1399",1560,4.53563177291578e-05,65,1.6
"1066","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",10,"YJM1433",1568,1.2629351428413e-05,127,0.866
"1067","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",11,"YJM1463",1576,4.1669188277709e-05,119,1.631
"1068","2015_screening_for_TS/20150124_37_rep1.asc",37,1,"H",12,"YJM1527",1584,5.39029349609938e-05,79,1.671
"1069","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",1,"YJM145",1489,4.20228766759028e-05,52,1.385
"1070","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",2,"YJM320",1497,4.97705389365494e-05,35,1.754
"1071","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",3,"YJM541",1505,4.20787613794128e-05,180,1.73
"1072","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",4,"YJM693",1513,3.62384346305324e-05,180,1.396
"1073","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",5,"YJM990",1521,1.49952792735084e-06,87,0.137
"1074","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",6,"YJM1190",1529,3.57970957642822e-05,82,1.547
"1075","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",7,"YJM1252",1537,4.36801912209049e-05,71,1.67
"1076","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",8,"YJM1326",1545,1.73880644930864e-05,112,1.501
"1077","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",9,"YJM1381",1553,2.81933384406269e-05,129,1.116
"1078","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",10,"YJM1400",1561,5.19580583245986e-06,16,0.602
"1079","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",11,"YJM1434",1569,4.80446466564719e-05,40,1.682
"1080","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"A",12,"YJM1477",1577,2.5885699481597e-05,29,1.521
"1081","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",1,"YJM189",1490,4.3419225460799e-05,118,1.715
"1082","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",2,"YJM326",1498,4.28184714824323e-05,75,1.741
"1083","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",3,"YJM554",1506,3.29951273785739e-05,45,1.771
"1084","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",4,"YJM969",1514,8.16236434013334e-06,24,0.354
"1085","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",5,"YJM993",1522,4.18825706360512e-05,15,1.719
"1086","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",6,"YJM1199",1530,3.47992087204394e-05,54,1.658
"1087","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",7,"YJM1273",1538,5.11225617784406e-05,143,1.669
"1088","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",8,"YJM1332",1546,2.89473045470207e-06,146,0.183
"1089","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",9,"YJM1383",1554,4.20379330121978e-07,171,0.105
"1090","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",10,"YJM1401",1562,4.93012353289243e-05,4,1.664
"1091","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",11,"YJM1439",1570,4.21280748057954e-06,107,0.26
"1092","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"B",12,"YJM1478",1578,8.50357837912818e-07,144,0.141
"1093","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",1,"YJM193",1491,3.90598589306157e-05,56,1.754
"1094","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",2,"YJM428",1499,2.53969313490614e-05,114,1.685
"1095","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",3,"YJM555",1507,4.13171761410774e-05,142,1.871
"1096","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",4,"YJM972",1515,6.28352387975972e-06,40,0.302
"1097","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",5,"YJM996",1523,1.27100240400784e-06,121,0.173
"1098","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",6,"YJM1202",1531,3.35610162898032e-05,124,1.674
"1099","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",7,"YJM1281",1539,5.27643731276477e-05,111,1.66
"1100","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",8,"YJM1336",1547,4.49971006964648e-05,62,1.679
"1101","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",9,"YJM1385",1555,2.20854978027269e-05,28,1.208
"1102","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",10,"YJM1402",1563,5.17134318294833e-05,166,1.706
"1103","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",11,"YJM1443",1571,5.19894718377849e-05,121,1.653
"1104","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"C",12,"YJM1479",1579,3.89223997467334e-06,46,0.254
"1105","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",1,"YJM195",1492,3.62501371112765e-05,71,1.721
"1106","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",2,"YJM450",1500,5.30716401229999e-05,179,1.756
"1107","2015_screening_for_TS/20150516_38half_rep1.asc",38.5,1,"D",3,"YJM627",1508,3.2676455017733e-05,121,1.749
